Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood,score,text
83358,1bxtePWzYybaPiUZqvgQVf,Armin van Buuren;Vini Vici;Hilight Tribe,Great Spirit,Great Spirit - Extended Mix,52,457826,False,0.349,0.94,1,-5.949,0,0.0707,0.00307,0.161,0.474,0.139,138.051,4,progressive-house,energetic,0.552521,Great Spirit - Extended Mix by Armin van Buuren;Vini Vici;Hilight Tribe with mood energetic
69695,0ah0e0JDCQ7aS1CzvJfmS2,Noel Toms,Raja Raja Cholan (Jazz Acoustic),Raja Raja Cholan - Jazz Acoustic,23,116739,False,0.701,0.344,1,-13.116,0,0.0413,0.878,1.19e-05,0.126,0.527,137.926,3,malay,calm,0.140065,Raja Raja Cholan - Jazz Acoustic by Noel Toms with mood calm
43986,7oTqziOssiXCx20r1tAkvl,Coral Kadmiel,Africa,O Cordeiro,23,318667,False,0.272,0.37,9,-7.36,1,0.037,0.942,1.59e-05,0.119,0.37,72.272,4,groove,sad,0.2378,O Cordeiro by Coral Kadmiel with mood sad
44918,55TIb9EPxSq3AP8COlVl98,Taproot,Music as a Weapon II,Poem - Live Version,26,199093,False,0.44,0.984,11,-4.715,0,0.0816,0.00395,0.00108,0.897,0.417,108.256,4,grunge,energetic,0.29414500000000005,Poem - Live Version by Taproot with mood energetic
109448,5aF6QoUUoRU8TKEWKNODLb,Die Atzen,"Atzen Musik Vol.1, 2 & 3",Ein ganz normaler Atze,30,186666,False,0.93,0.633,1,-5.072,1,0.0596,0.00981,0.0,0.1,0.251,134.987,4,techno,neutral,0.30249000000000004,Ein ganz normaler Atze by Die Atzen with mood neutral
9037,7zqF7owVpOCqpCd51iYyUJ,Isaias Saad;John Dias,Águas Purificadoras/Oceanos (Ao Vivo),Águas Purificadoras/Oceanos - Ao Vivo,55,398188,False,0.395,0.523,4,-8.592,1,0.0349,0.601,0.0,0.683,0.215,133.989,4,brazil,neutral,0.34815400000000013,Águas Purificadoras/Oceanos - Ao Vivo by Isaias Saad;John Dias with mood neutral
11719,4WXFhx6KBccTsCbGU415Sq,Peppa Pig,Bestest Daddy In The World,Bestest Daddy In The World,44,199201,False,0.693,0.625,0,-7.489,1,0.0671,0.418,0.0,0.332,0.78,175.815,4,british,happy,0.0010250000000000018,Bestest Daddy In The World by Peppa Pig with mood happy
10581,2nzXOLb7I78d9k0Ka2YnQw,Fluke,Progressive History XXX,Philly (Jamorphous),12,432173,False,0.589,0.902,7,-9.379,0,0.0374,0.0398,0.668,0.357,0.824,117.781,4,breakbeat,happy,0.09178000000000001,Philly (Jamorphous) by Fluke with mood happy
65930,6lCxSGDrss8zFI87KhXtwM,Charan Raj;Ankita Kundu;Sanjith Hegde,"Naa Ninage Kaavalugaara (From ""James - Kannada"")","Naa Ninage Kaavalugaara (From ""James - Kannada"")",43,202425,False,0.582,0.411,8,-9.04,0,0.0372,0.899,2.1e-05,0.106,0.32,134.903,3,k-pop,neutral,0.26612100000000005,"Naa Ninage Kaavalugaara (From ""James - Kannada"") by Charan Raj;Ankita Kundu;Sanjith Hegde with mood neutral"
43868,2uOZts7iaCMiUDsWrhq8Id,Pete Bellis & Tommy;Nikko Culture,Our Voice,Our Voice - Nikko Culture Remix,44,360000,False,0.701,0.732,5,-7.012,0,0.0325,0.0618,0.686,0.0973,0.335,120.039,4,groove,energetic,0.23364900000000002,Our Voice - Nikko Culture Remix by Pete Bellis & Tommy;Nikko Culture with mood energetic
80790,2TKBCWeVnjdyzOL4xgYLmo,A.R. Rahman;Arijit Singh,Atrangi Re,Tumhein Mohabbat,57,187326,False,0.469,0.0899,2,-11.602,1,0.0403,0.817,0.0,0.0925,0.347,178.918,4,pop-film,sad,0.46541101000000007,Tumhein Mohabbat by A.R. Rahman;Arijit Singh with mood sad
677,02EqvposhJjwrgkQexKIdW,Suy Galvez,Bossa Best,Isn't She Lovely,28,181466,False,0.71,0.646,3,-5.945,1,0.0313,0.789,3.75e-06,0.106,0.615,120.028,4,acoustic,happy,0.036341000000000026,Isn't She Lovely by Suy Galvez with mood happy
15384,2MMFbghnnvVnIS6W7mchPd,Holem;Shiloh Dynasty,In My Feelings,Can We Kiss Forever?,56,76800,False,0.679,0.188,11,-15.979,1,0.144,0.928,0.737,0.115,0.284,75.072,3,chill,sad,0.43599999999999994,Can We Kiss Forever? by Holem;Shiloh Dynasty with mood sad
39156,5YaskwnGDZFDRipaqzbwQx,ATB;Topic;A7S,Your Love (9PM),Your Love (9PM),79,150052,False,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,german,energetic,0.11394500000000005,Your Love (9PM) by ATB;Topic;A7S with mood energetic
51758,6M47gaKejso9772SKTa3yH,Tech N9ne;Joey Cool;King Iso;Dwayne Johnson,ASIN9NE,Face Off,73,219802,True,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,4,hip-hop,energetic,0.27950600000000003,Face Off by Tech N9ne;Joey Cool;King Iso;Dwayne Johnson with mood energetic
98560,5t0rBwJ0ZeKAXkv0w35Kc3,Mark Seibert;Ana Milva Gomes,Musicalballads: Unplugged,Du bist meine Welt (Rudolf - Affaire Mayerling),23,294360,False,0.197,0.307,5,-8.735,1,0.036,0.773,0.0,0.313,0.168,80.805,3,show-tunes,sad,0.485273,Du bist meine Welt (Rudolf - Affaire Mayerling) by Mark Seibert;Ana Milva Gomes with mood sad
73683,4f6nQA7W6TREhfwo4iYm3h,C-Ro;Don Bnnr;Lazy Panda,Light Comes Up,Light Comes Up,20,154373,False,0.811,0.799,0,-4.888,0,0.0433,0.152,0.0006,0.0789,0.0988,123.98,4,minimal-techno,energetic,0.5312824400000001,Light Comes Up by C-Ro;Don Bnnr;Lazy Panda with mood energetic
472,3KAQ4xe2sR6IiltZw8HSA5,Austin Basham,You and Me for Now,All Is Well,60,256680,False,0.316,0.413,11,-12.216,1,0.0334,0.856,0.00245,0.143,0.245,155.69,4,acoustic,neutral,0.342994,All Is Well by Austin Basham with mood neutral
23884,653rxW1E7V52QWh6a7oIdS,Armand Van Helden,Nympho,My My My,65,182266,False,0.652,0.733,7,-8.207,1,0.246,0.00672,0.00867,0.0392,0.744,127.533,4,deep-house,happy,0.02082500000000001,My My My by Armand Van Helden with mood happy
73405,4BF6tCW6PURgCNfCHOUBDt,andhim;Elderbrook,How Many Times,How Many Times,48,250450,False,0.613,0.711,11,-6.244,0,0.0694,0.0187,0.0105,0.0759,0.493,121.978,4,minimal-techno,energetic,0.10657000000000003,How Many Times by andhim;Elderbrook with mood energetic
2595,6eGTANo4ak5Tb1FCBLtoFT,Los Rodriguez,Música para casa,Mi Enfermedad,0,209053,False,0.489,0.96,2,-5.424,1,0.0386,0.0913,0.000732,0.146,0.894,133.21,4,alt-rock,happy,0.13843599999999998,Mi Enfermedad by Los Rodriguez with mood happy
93792,5iC2KAaeDcjR1UBmiUDac0,Nikolai Erdenko,20 золотых романсов на скрипке,Я встретил Вас,0,226880,False,0.226,0.19,2,-15.303,0,0.0423,0.194,0.544,0.1,0.063,48.443,4,romance,sad,0.7112690000000002,Я встретил Вас by Nikolai Erdenko with mood sad
37924,0xaCwWwPPTDBSRXe50sQXJ,Dj GM;Mc Lele JP;Love Funk,Ninguem Ofusca,Ninguem Ofusca,42,117073,False,0.57,0.662,6,-3.148,0,0.0835,0.637,0.0,0.12,0.282,105.084,5,funk,neutral,0.272168,Ninguem Ofusca by Dj GM;Mc Lele JP;Love Funk with mood neutral
24967,36GHs0j8huJotYJ6fKsSWn,Octave One,Love by Machine,Bad Love II - Original Mix,3,364288,False,0.71,0.723,9,-11.003,0,0.0531,1.85e-05,0.837,0.0623,0.577,126.987,4,detroit-techno,energetic,0.06485800000000004,Bad Love II - Original Mix by Octave One with mood energetic
108714,6ulAoECWXiTQK2yNR172Nm,Carlos Gardel,Carlos Gardel - Sus Mejores Tangos,Bandoneón Arrabalero,18,130759,False,0.655,0.477,9,-5.411,1,0.0588,0.987,3.73e-05,0.117,0.569,122.732,4,tango,calm,0.06849000000000004,Bandoneón Arrabalero by Carlos Gardel with mood calm
69369,4ncYRP0LXhGt3qwOWKzvPS,Gowry Lekshmi,Nenjame Unplugged (Recreated Version),Nenjame Unplugged - Recreated Version,30,160615,False,0.42,0.223,4,-10.533,0,0.0346,0.946,0.0,0.0933,0.183,130.031,4,malay,sad,0.522818,Nenjame Unplugged - Recreated Version by Gowry Lekshmi with mood sad
15917,4sa0z53uQH0pBQPDaAnQcl,Yoste,Chihiro (Remixes),Chihiro,51,212963,False,0.382,0.54,4,-8.768,1,0.0289,0.908,0.651,0.0915,0.0948,139.693,3,chill,neutral,0.5009070400000001,Chihiro by Yoste with mood neutral
93656,3WWs9j0WYgyfVw63qjZEBG,Галина Романова (Лёля Белая) и группа Первомайка,Последний луч заката. Народные романсы,По камешкам и кирпичикам,0,244845,False,0.525,0.378,10,-9.027,0,0.16,0.425,0.0,0.35,0.633,131.304,3,romance,calm,0.07717299999999999,По камешкам и кирпичикам by Галина Романова (Лёля Белая) и группа Первомайка with mood calm
21852,5PRGmpPJzsrOXijZdXalVK,SPINALL;Reekado Banks;Phyno;Ntosh Gazi,TOP MAMA,TOP MAMA,47,208141,False,0.842,0.641,1,-8.708,1,0.0725,0.00997,0.000293,0.0793,0.462,112.988,4,dancehall,neutral,0.11592500000000001,TOP MAMA by SPINALL;Reekado Banks;Phyno;Ntosh Gazi with mood neutral
5578,5yY0HgXMNRB59E1ckLcn0t,Kupla,Life Forms,Those Were the Days,59,180237,False,0.522,0.345,3,-12.368,0,0.0349,0.347,0.0346,0.101,0.169,76.869,4,anime,sad,0.463186,Those Were the Days by Kupla with mood sad
51134,0nsZBSzz5WG7onOtEL5mqj,Lil Baby,Drippy Drippy,Emotionally Scarred,2,197529,True,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,4,hip-hop,neutral,0.286837,Emotionally Scarred by Lil Baby with mood neutral
58569,2g41URehQmA6xNrf0tsmKt,Combichrist,One Fire,Broken United,22,246303,True,0.541,0.892,7,-4.933,1,0.0815,0.00037,0.0,0.459,0.453,150.052,4,industrial,energetic,0.20567300000000005,Broken United by Combichrist with mood energetic
14568,2TjBSzU6Z9Hm0dmDf64RpF,Bounce Patrol,Nursery Rhymes,"Rain, Rain Go Away",42,135322,False,0.893,0.665,11,-6.39,0,0.0533,0.226,0.0,0.129,0.904,113.977,4,children,happy,0.015041000000000002,"Rain, Rain Go Away by Bounce Patrol with mood happy"
7482,66wkBfdMJE56vJInpBO84n,Flatt & Scruggs,The Essential Earl Scruggs,Cripple Creek,22,124866,False,0.425,0.887,9,-8.117,1,0.0358,0.27,0.973,0.207,0.966,134.796,4,bluegrass,happy,0.109925,Cripple Creek by Flatt & Scruggs with mood happy
10122,2TbVvu7CINraLQd3LAbP8y,Aphrodite;A-Zone,Aphro Classics 4,Calling The People,19,327163,False,0.714,0.98,6,-2.127,1,0.0595,0.00692,0.818,0.0414,0.883,158.463,4,breakbeat,happy,0.151289,Calling The People by Aphrodite;A-Zone with mood happy
5136,708feUe50Ed8N6zilSiSQM,Kiro Akiyama,From DROPOUT,Caffeine,59,243253,False,0.73,0.455,6,-5.467,1,0.0396,0.00372,0.0118,0.0649,0.763,133.996,4,anime,calm,0.02239399999999999,Caffeine by Kiro Akiyama with mood calm
35957,7aNBL9MZgO1xzU96ncdNKp,Henry Freitas,O Forró Voltou,"Não, Não Para",37,148449,False,0.543,0.896,9,-1.453,0,0.0445,0.478,6.37e-06,0.29,0.958,153.949,4,forro,happy,0.11258,"Não, Não Para by Henry Freitas with mood happy"
25436,7qL0ktZOvAZ5anQ9rDpbru,Lorenz Büffel;Anna-Maria Zimmermann,Ein Lied für diese Welt,Ein Lied für diese Welt,35,233142,False,0.67,0.884,6,-3.649,1,0.0341,0.101,0.0,0.0818,0.375,140.035,4,disco,energetic,0.26128100000000004,Ein Lied für diese Welt by Lorenz Büffel;Anna-Maria Zimmermann with mood energetic
10199,2WCy38oM4VCRZ8AFH68fhx,Roni Size;Reprazent,New Forms (20th Anniversary Edition),Share The Fall - Full Vocal Mix,18,373040,False,0.549,0.961,7,-3.225,0,0.129,0.0232,0.39,0.12,0.383,169.828,4,breakbeat,energetic,0.30421000000000004,Share The Fall - Full Vocal Mix by Roni Size;Reprazent with mood energetic
112630,7jDophGhVVanhFlvkywzyX,Taladro,Hülya,Bağ Evi,40,190978,False,0.793,0.545,1,-6.999,1,0.324,0.127,0.0,0.116,0.588,82.03,4,turkish,calm,0.047969000000000026,Bağ Evi by Taladro with mood calm
59562,5GejdNgf8uIJfTT5h7XyRk,Vista Versicle,Poison,Poison,0,204068,True,0.442,0.998,11,-0.934,0,0.271,3.01e-05,0.0,0.0838,0.0863,160.093,4,iranian,energetic,0.66777169,Poison by Vista Versicle with mood energetic
60546,3fYs96RfFfIDsNnnFzDEpN,Busy Signal,Reggae Gold 2012,Come Over (Missing You) - Extended Dub Mix,22,317440,False,0.728,0.555,5,-5.871,0,0.101,0.027,0.0,0.205,0.538,90.071,4,j-dance,calm,0.07066900000000001,Come Over (Missing You) - Extended Dub Mix by Busy Signal with mood calm
3142,4yB8TeiQpL09df92fxn5sZ,Mon Laferte;Enrique Bunbury,Rock un sentimiento vol. I,Mi Buen Amor,0,227586,False,0.403,0.533,7,-4.633,1,0.0271,0.589,5.01e-06,0.136,0.283,98.741,3,alternative,neutral,0.2717780000000001,Mi Buen Amor by Mon Laferte;Enrique Bunbury with mood neutral
24765,6Lhoy1YtFgMvCryV4CmGhH,Surgeon,Basictonalvocabulary,Scorn,7,292973,False,0.724,0.82,2,-16.421,1,0.0394,0.789,0.916,0.103,0.717,137.72,4,detroit-techno,happy,0.055289000000000005,Scorn by Surgeon with mood happy
61053,2jnCDRKe4IfoIN2teGn308,BAND-MAID,Sense,Sense,50,204853,False,0.476,0.984,2,-3.471,1,0.146,2.6e-05,0.0565,0.0576,0.194,102.496,3,j-idol,energetic,0.5146920000000001,Sense by BAND-MAID with mood energetic
44594,0GGpbJOgI4z7zFgNcHkenI,Stone Temple Pilots,Thank You,Days of the Week,29,155253,False,0.569,0.879,2,-4.694,1,0.0452,5.54e-05,1.81e-05,0.13,0.794,115.615,3,grunge,happy,0.07787700000000002,Days of the Week by Stone Temple Pilots with mood happy
12653,5ufg2o33urFZ1AQfTxwNZO,Andy Lau,忘情水,忘情水,48,266000,False,0.576,0.465,5,-11.99,1,0.0353,0.643,5.5e-06,0.336,0.305,135.913,4,cantopop,neutral,0.26325000000000004,忘情水 by Andy Lau with mood neutral
46507,4tO7AmOZTuT0rbvaQ2MOuE,Dougal;Gammer,Make Some Noise,Make Some Noise,19,340124,False,0.681,0.991,11,-4.453,1,0.347,0.004,0.878,0.0163,0.0927,170.038,4,happy,energetic,0.6531542900000001,Make Some Noise by Dougal;Gammer with mood energetic
111486,2m5Yto1iIkkumQzaUS9mmd,Kinobe;Stephan Hague,Armada Chill 2017,Slip Into Something More Comfortable - Stephan Hague Mix,49,215594,False,0.505,0.625,7,-10.484,1,0.0306,0.0131,0.88,0.121,0.375,174.552,4,trip-hop,neutral,0.18125000000000005,Slip Into Something More Comfortable - Stephan Hague Mix by Kinobe;Stephan Hague with mood neutral
22630,1L4N1DTz95J6fxqrtiteCx,Nervosa,Agony,Arrogance,23,187560,False,0.428,0.989,7,-2.932,1,0.119,1.73e-06,0.625,0.0652,0.179,114.966,4,death-metal,energetic,0.536962,Arrogance by Nervosa with mood energetic
96333,6d0be2w7lvkrCPMmIlDD2R,Soweto,Eu Sou O Samba - Soweto,Antes De Dizer Adeus,41,244440,False,0.355,0.48,5,-9.413,1,0.057,0.509,0.0,0.101,0.213,157.127,4,samba,neutral,0.3589690000000001,Antes De Dizer Adeus by Soweto with mood neutral
105580,2sCGaX02h90zgVeUDQWv2o,Type.Raw,Loungin',We Don't Care,11,128451,False,0.865,0.153,4,-8.594,0,0.167,0.00816,0.887,0.0893,0.918,85.953,4,study,calm,0.21373299999999995,We Don't Care by Type.Raw with mood calm
75254,39nsorOKFuVDqk6fmCmugk,Shastro,Flute Meditations (Live),Talking to Nature (Live at Mandali),37,512000,False,0.213,0.165,10,-17.898,1,0.0447,0.957,0.802,0.385,0.313,73.398,3,new-age,sad,0.426394,Talking to Nature (Live at Mandali) by Shastro with mood sad
36186,6rHywKNBPzJ6aLVLT5RshH,Amir;Indila,Ressources,Carrousel (feat. Indila),58,218000,False,0.722,0.388,7,-8.569,0,0.0359,0.366,0.0,0.0923,0.604,122.004,4,french,calm,0.08336000000000002,Carrousel (feat. Indila) by Amir;Indila with mood calm
11410,0VYTLUQUMvLHprTvMyExwx,Peppa Pig,My First Album,Expert Daddy Pig,51,170904,False,0.757,0.587,10,-6.346,1,0.144,0.685,0.0,0.288,0.601,136.9,4,british,calm,0.03977000000000003,Expert Daddy Pig by Peppa Pig with mood calm
35275,5cqdwnYqRTB5dq9AQtMtFL,Dominguinhos,20 Super Sucessos: Dominguinhos (Ao Vivo),Numa Sala de Reboco - Ao Vivo,43,83764,False,0.563,0.84,5,-6.968,1,0.103,0.362,0.0,0.213,0.956,178.227,4,forro,happy,0.08193599999999997,Numa Sala de Reboco - Ao Vivo by Dominguinhos with mood happy
67861,7Hr9ke37qeKfCajWSZ4iet,Ozuna;Nesi,OzuTochi,La Suzi,61,155933,False,0.541,0.544,11,-7.559,0,0.258,0.28,0.0115,0.289,0.456,98.015,4,latin,neutral,0.12147200000000002,La Suzi by Ozuna;Nesi with mood neutral
518,6Fomnvc3pkLvUQYUkhiQPx,Canyon City,Midnight Waves,Waves,45,262954,False,0.407,0.357,1,-11.659,1,0.0436,0.775,0.00105,0.94,0.253,112.207,4,acoustic,sad,0.3582580000000001,Waves by Canyon City with mood sad
13712,3V2cPz0BMxuBcOIGmrfjEL,Gershon Jackson;Mike Dunn,Huggin' & A Luvin',Huggin' & A Luvin' - Mike Dunn Luvz Huggin' U ReMixX,4,452243,False,0.842,0.742,4,-5.975,0,0.1,0.000294,0.856,0.104,0.899,121.01,4,chicago-house,happy,0.029965,Huggin' & A Luvin' - Mike Dunn Luvz Huggin' U ReMixX by Gershon Jackson;Mike Dunn with mood happy
37651,6vBMMa2erexusV4XrgXea9,2Pac,Until The End Of Time,Lil' Homies,64,223973,True,0.897,0.815,10,-4.227,0,0.212,0.159,0.0,0.0637,0.804,97.6,4,funk,happy,0.04624099999999999,Lil' Homies by 2Pac with mood happy
19096,5XuozI1077Tdy8EUabPWuE,Cody Johnson,Good Times Country,Let's Build a Fire,1,176666,False,0.417,0.968,8,-3.827,1,0.0452,0.00144,2.56e-05,0.0827,0.879,187.979,4,country,happy,0.14166499999999999,Let's Build a Fire by Cody Johnson with mood happy
22495,2N5gSlhembffRYnLZamklI,Repugnant,Epitome of Darkness,Spawn of Pure Malevolence,23,192973,False,0.215,0.988,8,-3.169,1,0.118,6.04e-06,0.209,0.0997,0.0694,121.005,4,death-metal,energetic,0.6843203600000001,Spawn of Pure Malevolence by Repugnant with mood energetic
113888,0GQ2zC56TjGBPapAPOW7yT,Kari Jobe,Majestic (Deluxe / Live),Forever - Radio Version/Live,40,240066,False,0.297,0.676,8,-5.891,1,0.0409,0.0851,0.0,0.0802,0.172,148.151,4,world-music,neutral,0.4001600000000001,Forever - Radio Version/Live by Kari Jobe with mood neutral
1156,60RAYSlPmLbMwNF0UQRq54,Los Amigos Invisibles,Cool Love,Canción Ecológica,30,261885,False,0.76,0.649,6,-9.064,0,0.0579,0.0417,0.0,0.0825,0.715,105.009,4,afrobeat,happy,0.009626000000000016,Canción Ecológica by Los Amigos Invisibles with mood happy
108477,5PP8xFxPRjxxHN9JGpz4Ul,Carlos Gardel,"Essential Classics, Vol. 9: Carlos Gardel (Remastered 2022)",Chorra (Remastered 2022),20,124865,False,0.688,0.341,3,-12.204,1,0.185,0.987,0.000145,0.0873,0.618,129.914,3,tango,calm,0.10020499999999999,Chorra (Remastered 2022) by Carlos Gardel with mood calm
77969,6MEQld5dnqePeH7KzikSR1,Turma do Pagode;Rodriguinho;Mr. Dan;Gaab,Live Mixturadin EP 1,Preservê (feat. Gaab) - Ao Vivo,41,193500,False,0.634,0.76,9,-7.973,0,0.169,0.73,0.0,0.292,0.896,88.984,4,pagode,happy,0.03481600000000001,Preservê (feat. Gaab) - Ao Vivo by Turma do Pagode;Rodriguinho;Mr. Dan;Gaab with mood happy
58992,64D3mSyqF6wwuxkdOeQmbl,Rob Zombie,The Eternal Struggles of the Howling Man,The Triumph of King Freak (A Crypt of Preservation and Superstition),22,247040,False,0.546,0.919,2,-5.467,1,0.0568,5.31e-05,0.178,0.0833,0.383,99.972,4,industrial,energetic,0.27565000000000006,The Triumph of King Freak (A Crypt of Preservation and Superstition) by Rob Zombie with mood energetic
82967,2dEjGfMHtd0LxYIDrfnmHT,The Jayhawks,Sound Of Lies (Expanded Edition),Trouble,21,289800,False,0.489,0.402,9,-10.111,1,0.0311,0.0749,2.58e-05,0.118,0.368,140.085,4,power-pop,neutral,0.22582800000000003,Trouble by The Jayhawks with mood neutral
12388,6eOdNdXpj6ISsac4KyumsQ,Vincent Wong,"似真如假 (劇集 ""反黑路人甲"" 主題曲)","似真如假 - 劇集 ""反黑路人甲"" 主題曲",23,161294,False,0.538,0.912,6,-5.209,0,0.0371,0.229,0.0,0.173,0.815,169.932,4,cantopop,happy,0.09756900000000003,"似真如假 - 劇集 ""反黑路人甲"" 主題曲 by Vincent Wong with mood happy"
40967,5y9uzQPYBVicXcQaWY6L9q,Cassiane,Sementes da Fé,O Abraço do Noivo,37,446937,False,0.314,0.517,0,-7.179,1,0.0312,0.598,0.0,0.23,0.32,86.491,3,gospel,neutral,0.23728900000000006,O Abraço do Noivo by Cassiane with mood neutral
112550,6QFe6vJhkqlHEgejKYc992,Efemero,Amelia,Amelia,51,193684,False,0.745,0.78,4,-4.704,0,0.037,0.014,0.336,0.356,0.191,114.012,4,turkish,energetic,0.403281,Amelia by Efemero with mood energetic
46624,43C9jgQgTDQYikM2UK094J,Impact & Resist,Sunrise (JTS & Haze Remix),Sunrise - JTS & Haze Remix,18,374911,False,0.487,0.98,9,-2.895,0,0.0641,0.000154,0.582,0.156,0.364,169.023,4,happy,energetic,0.334496,Sunrise - JTS & Haze Remix by Impact & Resist with mood energetic
103422,1LFL6oQhIukE2rEng2HPYy,Majid Jordan,Music for Rainy Days,Waves of Blue,0,208746,False,0.652,0.861,6,-4.863,0,0.0565,0.00743,2.25e-05,0.337,0.333,99.983,4,soul,energetic,0.28621,Waves of Blue by Majid Jordan with mood energetic
32388,76H0NUgrzR4h2R6wMT2LyI,Peter Cat Recording Co.,Bismillah,Freezing,41,174240,False,0.669,0.394,0,-15.018,1,0.158,0.758,0.00224,0.0804,0.324,126.049,4,electronic,sad,0.26901200000000003,Freezing by Peter Cat Recording Co. with mood sad
104977,5LlXYUfSei584BdUJ05Lo3,Fito y Fitipaldis,Por la boca vive el pez,Acabo de llegar,58,375119,False,0.565,0.87,0,-3.895,1,0.0409,0.252,0.000162,0.526,0.886,145.164,4,spanish,happy,0.080296,Acabo de llegar by Fito y Fitipaldis with mood happy
89886,2Qud6Q1KlK22qHcjUGlRpJ,Marcianeke,Sueltate Mah,Sueltate Mah,41,178800,True,0.662,0.785,1,-10.159,0,0.203,0.614,0.0,0.106,0.797,180.108,4,reggaeton,happy,0.03423400000000002,Sueltate Mah by Marcianeke with mood happy
8805,1LOZMYF5s8qhW7Rv4w2gun,10cc,Bloody Tourists,Dreadlock Holiday,69,267946,False,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,4,blues,calm,0.056863999999999984,Dreadlock Holiday by 10cc with mood calm
82897,3xKJA2UdkdiTvH7g4LFX7A,The Lawrence Arms,Apathy and Exhaustion,Navigating the Windward Passage,23,203426,False,0.315,0.973,4,-6.158,1,0.103,3.74e-05,0.00195,0.441,0.5,148.642,4,power-pop,energetic,0.22912900000000003,Navigating the Windward Passage by The Lawrence Arms with mood energetic
465,1WiVvolTPvAsVOd64HZi4X,Joshua Hyslop,Wells,Wells,51,223386,False,0.535,0.444,6,-11.212,1,0.0291,0.669,0.0278,0.104,0.217,83.99,4,acoustic,neutral,0.3642250000000001,Wells by Joshua Hyslop with mood neutral
2842,4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,False,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3,alt-rock,happy,0.13122,Chica Suburbana by La 25 with mood happy
108963,4boybCKhocy3B8HlA9tiFe,Astor Piazzolla;Nora Lee García;Rene Izquierdo,Cubatina,Histoire du tango: III. Nightclub 1960,16,335586,False,0.368,0.154,2,-16.568,1,0.0468,0.955,0.925,0.113,0.295,83.158,5,tango,sad,0.45394100000000004,Histoire du tango: III. Nightclub 1960 by Astor Piazzolla;Nora Lee García;Rene Izquierdo with mood sad
65464,0BTaaKT4RMbs5M73tOHX5Y,TWICE,Taste of Love,Alcohol-Free,72,210573,False,0.688,0.909,8,-1.992,1,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,4,k-pop,happy,0.10508500000000005,Alcohol-Free by TWICE with mood happy
71954,66gZWQbx8Vg6XYWIgz7NDQ,Nightmare,DEATH NOTE Original Soundtrack,the WORLD -TV Size-,44,83040,False,0.412,0.952,11,-1.422,0,0.0492,0.00208,0.0,0.335,0.676,95.112,4,metal,happy,0.13928,the WORLD -TV Size- by Nightmare with mood happy
78245,54jZKreI2TSMCmADAG0GHe,Die Draufgänger,#Hektarparty,Pfusch die Mauer,35,197440,False,0.74,0.856,10,-4.295,1,0.0362,0.0644,0.0,0.0687,0.881,132.052,4,party,happy,0.072097,Pfusch die Mauer by Die Draufgänger with mood happy
101836,3MqXETiDMpvZHtsz4GDCeJ,Brainbox,Pink Noise Deep Sleep,Pink Noise - Mid Frequency Loop,33,121000,False,0.169,0.403,1,-13.777,1,0.125,0.631,0.209,0.147,0.00671,127.79,5,sleep,neutral,0.6681180241000001,Pink Noise - Mid Frequency Loop by Brainbox with mood neutral
